ID,Name,1C vs 1A,2C vs 2A,3C vs 3A,1C vs 2C,2C vs 3C,1C vs 3C,1C,2C,3C,1A,2A,3A,1C,2C,3C,1A,2A,3A,1C,2C,3C,1A,2A,3A
49228,,N/A,0.494764398,N/A,3.996244635,0.235492256,0.941084666,89.5,97,133,133,72,73,39,24,71.5,-167.5,16,-14,0.334763948,0.083769634,0.355721393,N/A,0.169312169,N/A
50043,,0.487475218,0.282997535,0.157152496,1.845814721,2.062617801,3.8072103,379.5,510,210,839,564,523.5,331,441,150,492.5,514,453.5,2.841201717,1.539267016,0.746268657,5.828402367,5.439153439,4.748691099
49793,,N/A,N/A,N/A,5.107626279,0.279196495,1.426031357,89,82,115,89,51.5,59,40.5,19.5,49,-190,-1.5,-18.5,0.347639485,0.068062827,0.243781095,N/A,N/A,N/A
10904,spike_control_d,N/A,4.397905759,7.780161692,3.319957082,0.42844011,1.422402778,104,110,129.5,71.5,58,76.5,54,40,65.5,-1,3,4,0.463519313,0.139616056,0.325870647,N/A,0.031746032,0.041884817
49781,,N/A,2.127486911,N/A,3.164587284,0.430964847,1.363825874,137.5,142.5,164.5,129,63,69.5,83,64.5,105,-137.5,10,-5,0.712446352,0.22513089,0.52238806,N/A,0.105820106,N/A
48019,,N/A,1.612565445,N/A,4.974346469,0.474909384,2.362363816,99,90,98,88,54.5,60,44.5,22,32.5,-182.5,4.5,-17,0.381974249,0.076788831,0.161691542,N/A,0.047619048,N/A
47100,,N/A,0.527748691,0.779691287,2.766630901,0.613874346,1.698363734,114,121.5,128,160,85.5,125.5,63,56,64,-146,35,39,0.540772532,0.195462478,0.31840796,N/A,0.37037037,0.408376963
49685,,N/A,3.523498614,1.559001866,3.829678017,6.066915981,23.23433476,760,527,115.5,226.5,94.5,110,707,454,52.5,-129,42.5,16,6.068669528,1.584642234,0.26119403,N/A,0.44973545,0.167539267
49336,,N/A,10.88481675,N/A,2.096553518,1.018409053,2.135149082,255.5,320,231.5,84.5,59.5,66,211,247.5,170.5,-240.5,7.5,-15.5,1.811158798,0.863874346,0.848258706,N/A,0.079365079,N/A
49702,cel-miR-230-3p,0.79275131,4.917975567,2.105316526,0.379618151,1.308422355,0.496700875,263,1478,812.5,547.5,149,293.5,217.5,1409,755.5,199,94.5,170.5,1.86695279,4.917975567,3.758706468,2.355029586,1,1.785340314
50042,,N/A,0.593717277,N/A,4.815987124,0.428077025,2.061613443,119,120,163.5,153.5,72.5,87,70.5,36,59,-32,20,-1,0.605150215,0.12565445,0.293532338,N/A,0.211640212,N/A
48796,,N/A,1.855366492,N/A,7.049785408,0.284420546,2.005103816,115,97,125.5,105.5,54.5,66,64.5,22.5,55.5,-104,4,-24.5,0.553648069,0.078534031,0.276119403,N/A,0.042328042,N/A
49773,,N/A,6.926701571,N/A,4.040159411,0.368324607,1.488090129,82,91,100.5,95,52,65,34.5,21,40,-159.5,1,-23.5,0.296137339,0.073298429,0.199004975,N/A,0.010582011,N/A
50227,cel-miR-357-3p,N/A,5.343455497,N/A,1.578763313,0.728554168,1.150214592,77.5,108.5,98,112.5,56,72.5,26,40.5,39,-132,2.5,-9,0.223175966,0.141361257,0.194029851,N/A,0.026455026,N/A
50328,,0.244782462,0.19641298,0.26355465,0.572880943,0.350238378,0.200644892,497,1991,3905,1996,3276.5,7006.5,447.5,1921,3848,1326,3226,6937,3.841201717,6.705061082,19.14427861,15.69230769,34.13756614,72.63874346
47589,,N/A,N/A,N/A,3.568290836,0.357801047,1.276738197,89,93,111,108,53,67.5,37,25.5,50,-197.5,-2.5,-13.5,0.317596567,0.089005236,0.248756219,N/A,N/A,N/A
50132,,N/A,4.411649215,N/A,2.574144639,0.636170024,1.637593657,105.5,119.5,122,99,59.5,59.5,56,53.5,59,-282.5,4,-18,0.480686695,0.186736475,0.293532338,N/A,0.042328042,N/A
47412,,N/A,N/A,N/A,3.774628206,0.348757679,1.316430574,113.5,111,152.5,80.5,54,67,66,43,86.5,-283.5,-5.5,-13,0.566523605,0.15008726,0.430348259,N/A,N/A,N/A
48966,,N/A,7.454450262,N/A,3.612670439,0.501756246,1.812679959,130.5,124,139,100.5,65.5,63.5,83,56.5,79,-273.5,2.5,-16,0.712446352,0.197207679,0.393034826,N/A,0.026455026,N/A
10905,spike_control_g,N/A,7.751308901,N/A,3.767327185,0.35078534,1.321523149,88,93.5,114.5,61,53.5,59,36,23.5,47,-6.5,1,-13,0.309012876,0.082024433,0.233830846,N/A,0.010582011,N/A
49440,,N/A,2.461135723,N/A,3.650811911,0.507853403,1.854077253,122.5,119,133.5,91,63,70,72,48.5,67,-255,6.5,-10.5,0.618025751,0.169284468,0.333333333,N/A,0.068783069,N/A
50154,,N/A,8.57591623,N/A,2.774513041,0.441310589,1.224421985,96,107.5,127.5,77.5,54,62,44,39,62,-266,1.5,-14,0.377682403,0.136125654,0.308457711,N/A,0.015873016,N/A
50265,,6.600429185,1.447549033,0.238134628,2.510037953,5.713753524,14.3417382,910.5,914.5,167,401,244.5,345.5,864.5,847,104,95,193,207.5,7.420600858,2.956369983,0.517412935,1.124260355,2.042328042,2.172774869
49523,,N/A,2.638743455,N/A,3.957819206,0.411931409,1.630350041,96.5,103.5,112.5,93.5,57,66.5,51.5,32,54.5,-234.5,4,-15,0.442060086,0.111692845,0.271144279,N/A,0.042328042,N/A
50447,,N/A,5.112565445,N/A,5.315104527,0.402753539,2.140677158,81,86,81,72.5,53.5,66.5,33.5,15.5,27,-245,1,-12,0.287553648,0.054101222,0.134328358,N/A,0.010582011,N/A
49136,,N/A,3.015706806,N/A,4.418924356,0.393864242,1.740456291,106.5,105.5,134.5,92.5,58.5,68,57.5,32,57,-64.5,3.5,-12.5,0.493562232,0.111692845,0.28358209,N/A,0.037037037,N/A
49386,,N/A,3.958115183,N/A,2.279908798,0.543151495,1.238335872,97.5,116,130.5,119,60,70,44.5,48,62,-79.5,4,-8,0.381974249,0.167539267,0.308457711,N/A,0.042328042,N/A
50427,,N/A,1.02617801,23.75621891,6.104153893,0.785759162,4.79639485,116.5,96,96.5,120.5,62,85,69.5,28,25,-112,9,0.5,0.596566524,0.097731239,0.124378109,N/A,0.095238095,0.005235602
49375,,N/A,2.391361257,N/A,2.883232204,0.733172964,2.113907899,121.5,126,117,127.5,57.5,70,68,58,55.5,-125.5,8,-7.5,0.583690987,0.202443281,0.276119403,N/A,0.084656085,N/A
48754,,10.7287196,1.670609877,0.391835643,0.465862194,1.587854415,0.739721341,226,1010,474,285.5,241.5,699.5,177.5,937,414,12,185,502,1.52360515,3.270506108,2.059701493,0.142011834,1.957671958,5.256544503
47288,,N/A,0.581806283,3.325870647,2.827143388,0.620902275,1.755379761,196.5,199,194.5,275.5,130,109,146,127,143.5,-55,72,20.5,1.253218884,0.443280977,0.713930348,N/A,0.761904762,0.214659686
47110,,N/A,1.520369764,13.65982587,3.534618462,0.899840656,3.180593394,268,214,173.5,231,81.5,79,212,147.5,115,-194.5,32,4,1.819742489,0.514834206,0.572139303,N/A,0.338624339,0.041884817
48322,,N/A,N/A,N/A,3.129925868,0.389106428,1.217874274,95,103,121.5,132,61,62.5,42,33,59.5,-212.5,-2.5,-11.5,0.360515021,0.115183246,0.2960199,N/A,N/A,N/A
49766,cel-miR-50-5p,N/A,11.25768268,N/A,0.874043903,1.547002765,1.352148334,192,462,237.5,115,77.5,77.5,139.5,392.5,178,-208.5,11.5,-6,1.197424893,1.369982548,0.885572139,N/A,0.121693122,N/A
49892,,N/A,N/A,N/A,2.751992643,0.380206046,1.046324242,100,112,139,103,63.5,65,47,42,77.5,-226.5,-1.5,-14.5,0.403433476,0.146596859,0.385572139,N/A,N/A,N/A
10906,spike_control_e,11.14358174,2.152659135,N/A,3.351689049,0.472797633,1.584670648,139.5,131.5,165,74.5,65.5,67,84.5,62,92,5.5,9.5,-5.5,0.725321888,0.216404887,0.457711443,0.065088757,0.100529101,N/A
48940,,N/A,N/A,N/A,1.923885434,0.775420226,1.491819678,108,141.5,128,140,55,66.5,57.5,73.5,66.5,-229,-3,-11.5,0.493562232,0.256544503,0.330845771,N/A,N/A,N/A
49154,,N/A,7.900888835,2.533996683,0.866698612,3.225972326,2.795945739,238.5,580,175.5,177.5,72,117.5,181.5,515,112,-234.5,21.5,21,1.557939914,1.797556719,0.55721393,N/A,0.227513228,0.219895288
50045,,N/A,1.176939553,N/A,3.22675706,0.655634505,2.115573268,153.5,146,147.5,150.5,73.5,70.5,103,78.5,84,-218.5,22,-12,0.884120172,0.27399651,0.417910448,N/A,0.232804233,N/A
48028,,N/A,5.258084386,2.655106819,2.422928907,2.001322678,4.849062571,181,204,103.5,158.5,63,89.5,133.5,135.5,47.5,-163.5,8.5,8.5,1.145922747,0.472949389,0.236318408,N/A,0.08994709,0.089005236
48986,,N/A,3.793193717,N/A,3.207688001,0.436111504,1.398909639,80,99.5,109.5,106,56,69,30,23,37,-55,2,-12.5,0.25751073,0.080279232,0.184079602,N/A,0.021164021,N/A
49331,,N/A,7.339005236,N/A,2.597386314,0.339346688,0.881414443,100,109.5,154,110.5,56,66,47,44.5,92,-63.5,2,-12.5,0.403433476,0.155322862,0.457711443,N/A,0.021164021,N/A
50437,,N/A,0.370475757,1.567201307,2.141907795,0.492051835,1.05392966,120.5,153.5,173,165,118.5,119.5,67.5,77.5,110.5,-8.5,69,33.5,0.579399142,0.270506108,0.549751244,N/A,0.73015873,0.35078534
49553,cel-miR-353,N/A,4.083769634,N/A,3.461835589,1.147222497,3.971495668,231,205,146.5,109.5,60,65.5,183,130,79.5,-145,10.5,-12,1.570815451,0.453752182,0.395522388,N/A,0.111111111,N/A
50027,,N/A,0.238325818,0.488322278,3.600309013,0.790057073,2.8444496,143.5,139.5,115,161.5,138.5,141,91.5,62.5,55.5,-112,86.5,54,0.785407725,0.218150087,0.276119403,N/A,0.915343915,0.565445026
49115,,N/A,0.967539267,3.652518657,3.004169918,0.501936747,1.507903276,159.5,155.5,176,216,84,100,107.5,88,123,-177.5,30,16,0.922746781,0.307155323,0.611940299,N/A,0.317460317,0.167539267
49307,,N/A,2.047774869,N/A,2.723305585,0.466669783,1.270884427,132,140.5,167,164,67,74,82.5,74.5,112,-284.5,12,-0.5,0.708154506,0.260034904,0.55721393,N/A,0.126984127,N/A
48420,,N/A,7.531413613,N/A,2.261771248,0.915382698,2.070386266,114.5,131.5,112,130,64,69.5,63,68.5,52.5,-258,3,-11,0.540772532,0.239092496,0.26119403,N/A,0.031746032,N/A
48305,,N/A,3.364397906,N/A,3.954052007,0.490138421,1.938032806,87,94.5,93.5,117.5,66,68.5,41,25.5,36.5,-223,2.5,-12.5,0.35193133,0.089005236,0.18159204,N/A,0.026455026,N/A
50368,,N/A,14.18324607,N/A,3.031140832,0.301675393,0.914420601,77.5,90,113,103.5,58.5,63.5,26.5,21.5,50,-224,0.5,-17,0.227467811,0.07504363,0.248756219,N/A,0.005291005,N/A
47135,,N/A,4.064136126,5.052155887,2.309535361,0.75875199,1.752364551,213.5,243,218,158,80,110.5,162,172.5,159.5,-170.5,14,15,1.39055794,0.602094241,0.793532338,N/A,0.148148148,0.157068063
10907,spike_control_h,N/A,2.308900524,N/A,3.161863887,0.412111449,1.303040307,103.5,111.5,135,67.5,59,69,54,42,71.5,-2,6,-6,0.463519313,0.146596859,0.355721393,N/A,0.063492063,N/A
50123,,N/A,1.484293194,N/A,7.978826896,0.214766535,1.713585005,122,97.5,128,112,59,59.5,73,22.5,73.5,-325,5,-13,0.626609442,0.078534031,0.365671642,N/A,0.052910053,N/A
25611,,N/A,15.86053247,2.66248944,2.25175282,16.01565392,36.06329388,3162.5,3463,207.5,267.5,119.5,122.5,3104,3390,148.5,-194,70.5,26.5,26.64377682,11.83246073,0.73880597,N/A,0.746031746,0.277486911
49795,,N/A,7.203960847,12.82835821,2.547348426,7.831607524,19.94983309,828.5,818,129,205,88,88,780.5,753.5,67.5,-231,34.5,2.5,6.699570815,2.630017452,0.335820896,N/A,0.365079365,0.02617801
49143,,N/A,1.267291265,N/A,2.728731848,0.385072629,1.050759947,93,108,131,145,63.5,69,40.5,36.5,66.5,-39,9.5,-10,0.347639485,0.127399651,0.330845771,N/A,0.100529101,N/A
49885,,N/A,18.77356021,105.7151741,3.31137559,3.230378258,10.69699571,1429,1091.5,290,153,72,80.5,1379.5,1024.5,222.5,-5.5,18,1,11.84120172,3.57591623,1.106965174,N/A,0.19047619,0.010471204
49284,,3.867069416,5.142015707,2.152116636,0.552692359,2.000232541,1.105513241,540.5,2260.5,834.5,323.5,190.5,281,490.5,2182.5,765.5,92,140,169,4.210300429,7.617801047,3.808457711,1.088757396,1.481481481,1.769633508
48634,,N/A,3.298429319,N/A,5.225858369,0.935427574,4.888412017,95.5,90.5,80,89.5,51.5,60.5,42.5,20,15,-162.5,2,-20,0.364806867,0.069808028,0.074626866,N/A,0.021164021,N/A
50091,,N/A,0.714659686,N/A,3.310498514,N/A,N/A,80.5,100.5,82.5,117,67.5,69.5,35,26,-2,-215.5,12,-6,0.300429185,0.090750436,N/A,N/A,0.126984127,N/A
48448,,N/A,0.325667705,1.455700222,3.70460548,0.760034904,2.815629471,165,142.5,129.5,231.5,130,106,117.5,78,72,-285,79,23.5,1.008583691,0.272251309,0.358208955,N/A,0.835978836,0.246073298
49302,,N/A,0.429319372,0.29210819,1.389563488,0.424045178,0.589237697,122,192.5,258,251.5,145,420.5,69.5,123,203.5,-417,94.5,331,0.596566524,0.429319372,1.012437811,N/A,1,3.465968586
50146,,N/A,1.931937173,N/A,4.948445514,0.330625263,1.636081101,133,107.5,143.5,125,62,64,82.5,41,87,-434,7,-15.5,0.708154506,0.143106457,0.432835821,N/A,0.074074074,N/A
49290,,N/A,8.57591623,N/A,4.729283592,0.282803685,1.337458828,98,100,120,107.5,59,61,50,26,64.5,-347,1,-16.5,0.429184549,0.090750436,0.320895522,N/A,0.010582011,N/A
49596,,N/A,3.178486435,N/A,2.876832132,0.459052421,1.320616754,121,119.5,135.5,115.5,62.5,71.5,62,53,81,-276,5.5,-3.5,0.532188841,0.184991274,0.402985075,N/A,0.058201058,N/A
49741,cel-miR-241-5p,N/A,70.42146597,N/A,0.282206431,6.273731531,1.770487383,153,923,155,142.5,60.5,71,98,854,95.5,-231.5,4,-12,0.841201717,2.980802792,0.475124378,N/A,0.042328042,N/A
50374,,N/A,2.931937173,N/A,3.535139485,1.079339509,3.815615715,221,187,134,123.5,70.5,71,172.5,120,78,-443.5,13.5,-2.5,1.480686695,0.418848168,0.388059701,N/A,0.142857143,N/A
48566,,N/A,0.635253054,N/A,4.161769561,0.347444528,1.445984059,94,98.5,111.5,118,69.5,66.5,44,26,52.5,-458,13.5,-12.5,0.377682403,0.090750436,0.26119403,N/A,0.142857143,N/A
27305,,N/A,0.932518906,0.255964894,1.793410424,1.050063306,1.88319448,134.5,181.5,134,185.5,93.5,276.5,83.5,114.5,76.5,-317,40.5,142,0.716738197,0.39965096,0.380597015,N/A,0.428571429,1.486910995
50414,,N/A,1.187434555,N/A,10.79327611,0.152147858,1.642173846,87,79,112,90,57.5,69,39.5,9,41.5,-89.5,2.5,-9.5,0.339055794,0.031413613,0.206467662,N/A,0.026455026,N/A
49458,,N/A,N/A,N/A,2.35457949,0.7327516,1.725321888,93,121,109.5,107.5,53.5,76,45,47,45,-109.5,-1,-1,0.386266094,0.164048866,0.223880597,N/A,N/A,N/A
49393,,N/A,N/A,N/A,2.611031632,0.502895798,1.313076835,94.5,112,120.5,92.5,49.5,64,43,40.5,56.5,-181.5,-0.5,-13,0.369098712,0.141361257,0.281094527,N/A,N/A,N/A
49868,cel-miR-75-3p,N/A,5.013612565,N/A,2.847526542,0.666492147,1.897854077,183,181,198.5,100,59,67,132,114,120,-308.5,7.5,-13.5,1.13304721,0.397905759,0.597014925,N/A,0.079365079,N/A
49883,,N/A,0.80104712,1.283846724,5.026950265,0.375644144,1.888344429,117,108,123,124.5,65,113,69.5,34,63.5,-583,14,23.5,0.596566524,0.118673647,0.315920398,N/A,0.148148148,0.246073298
50273,,N/A,0.106822517,0.196322787,3.963542142,1.560890982,6.186657186,347.5,260.5,137,760,630,377.5,303,188,84.5,-177.5,580.5,204.5,2.600858369,0.656195462,0.42039801,N/A,6.142857143,2.141361257
49700,,N/A,2.034031414,N/A,5.383714186,0.259581152,1.39751073,92,90,106,100.5,53,64,40.5,18.5,50,-522,3,-13,0.347639485,0.064572426,0.248756219,N/A,0.031746032,N/A
49384,,N/A,4.782722513,N/A,6.14806867,0.344839826,2.120098931,119.5,96,120,119,59,52.5,72.5,29,59,-527,2,-23.5,0.622317597,0.10122164,0.293532338,N/A,0.021164021,N/A
49040,,N/A,1.720919645,N/A,2.213304721,0.779522978,1.725321888,103,128,108,104,66,69.5,54,60,54,-512.5,11.5,-8,0.463519313,0.209424084,0.268656716,N/A,0.121693122,N/A
49679,,N/A,3.628272251,N/A,3.666484588,0.448678924,1.645074359,94,103.5,99.5,104,55.5,65,41,27.5,43,-433.5,2.5,-12,0.35193133,0.095986038,0.213930348,N/A,0.026455026,N/A
47178,,N/A,N/A,N/A,1.941495369,0.605901951,1.176355833,73,108,89.5,124,54,61,22.5,28.5,33,-491.5,-1,-14,0.193133047,0.09947644,0.164179104,N/A,N/A,N/A
4700,,N/A,2.47382199,N/A,3.583445739,0.46623368,1.670723094,126,129.5,137.5,119.5,58.5,69,76.5,52.5,79,-146,7,-2.5,0.656652361,0.183246073,0.393034826,N/A,0.074074074,N/A
11038,,N/A,0.783706806,2.159656264,3.668140634,0.833465969,3.057270386,273,220.5,182,194.5,112.5,97.5,221.5,148.5,125,-47,62.5,27.5,1.901287554,0.518324607,0.621890547,N/A,0.661375661,0.287958115
30442,,N/A,0.989528796,4.941293532,3.415593705,0.607128474,2.073704193,118,113,114,81.5,62,77,62.5,45,52,-20.5,15,5,0.536480687,0.157068063,0.258706468,N/A,0.158730159,0.052356021
13147,,N/A,2.524015479,N/A,2.640874951,0.639774299,1.689563922,143,152,150.5,96.5,61.5,70,94.5,88,96.5,-14.5,11.5,-3,0.811158798,0.307155323,0.480099502,N/A,0.121693122,N/A
42761,,3.220429185,1.307591623,1.724525521,2.459227468,0.794636179,1.954191119,110,122,103.5,103,65.5,83.5,55.5,55.5,49,12.5,14,13.5,0.47639485,0.193717277,0.243781095,0.147928994,0.148148148,0.141361257
10988,,N/A,9.49947644,N/A,3.654685265,0.834927091,3.051395737,160,144,117.5,93,52.5,59,107,72,60.5,-6,2.5,-6,0.918454936,0.251308901,0.300995025,N/A,0.026455026,N/A
11165,,8.444819129,1.124848973,N/A,3.01394043,0.530164208,1.59788334,133.5,136.5,145.5,184,70.5,67.5,81.5,66.5,88,7,19.5,-1.5,0.699570815,0.232111693,0.437810945,0.082840237,0.206349206,N/A
42719,,1.713672594,0.584367399,3.955410448,2.349928469,0.474034244,1.113946565,155.5,179.5,225.5,194,112.5,89,107.5,112.5,166.5,45.5,63.5,20,0.922746781,0.392670157,0.828358209,0.538461538,0.671957672,0.209424084
42957,,0.810653875,0.241884817,0.593905473,2.548653921,0.308691099,0.786746781,79.5,97,123.5,173.5,87,122,28.5,27.5,62.5,25.5,37.5,50,0.244635193,0.095986038,0.310945274,0.301775148,0.396825397,0.523560209
42525,,40.61802575,1.539267016,N/A,3.688841202,0.424734682,1.566778796,135.5,129,154.5,111,63,69.5,84,56,92.5,1.5,12,-1.5,0.721030043,0.195462478,0.460199005,0.017751479,0.126984127,N/A
42910,,109.5236052,1.114641632,65.0920398,3.789217833,0.50185348,1.901632154,123,120,127,117,73,73,75.5,49,68.5,0.5,14.5,0.5,0.64806867,0.171029668,0.34079602,0.00591716,0.153439153,0.005235602
27536,,20.20539546,5.35078534,N/A,3.284584632,0.890689734,2.925545811,145.5,140.5,124,107.5,60.5,64.5,97.5,73,57.5,3.5,4.5,-5.5,0.836909871,0.254799302,0.286069652,0.041420118,0.047619048,N/A
10944,,19.82546495,1.522351994,N/A,3.360944206,0.501121915,1.684242796,96,99,115,82.5,61.5,64.5,41,30,42,1.5,6.5,-8,0.35193133,0.104712042,0.208955224,0.017751479,0.068783069,N/A
28759,,N/A,3.019331454,N/A,2.335232806,0.780251505,1.82206891,105.5,124.5,119,88.5,54.5,68.5,56.5,59.5,53.5,-52.5,6.5,-2.5,0.484978541,0.207678883,0.266169154,N/A,0.068783069,N/A
42764,,N/A,2.114875269,N/A,3.722683782,0.626813149,2.333427144,129.5,124.5,120.5,100,61,71.5,82.5,54.5,61,-66.5,8.5,-2.5,0.708154506,0.190226876,0.303482587,N/A,0.08994709,N/A
42704,,N/A,2.820157068,4.109825871,3.46592877,0.693460037,2.403483093,168.5,159.5,148.5,121,64.5,83,120.5,85.5,86.5,-40.5,10,10,1.034334764,0.298429319,0.430348259,N/A,0.105820106,0.104712042
42912,,N/A,5.079581152,N/A,3.481244078,0.524475169,1.825826076,102.5,105,110.5,91.5,53.5,60.5,54.5,38.5,51.5,-22.5,2.5,-11,0.467811159,0.134380454,0.256218905,N/A,0.026455026,N/A
42988,,N/A,2.004430125,N/A,2.334709621,0.583411408,1.362096228,86,109.5,103.5,75,60.5,63.5,37.5,39.5,47.5,-8,6.5,-9.5,0.321888412,0.137870855,0.236318408,N/A,0.068783069,N/A
42917,,2.350915006,1.413677649,0.273274152,3.503784929,6.184584722,21.66945474,2262.5,1621,235.5,835.5,413,376.5,2210.5,1551.5,176,682,362,306,18.97424893,5.415357766,0.875621891,8.071005917,3.830687831,3.204188482
19582,,12.95217658,3.298429319,9.312437811,2.561695279,0.85906614,2.200665674,112.5,125,106.5,116.5,56,74.5,62.5,60,49,3.5,6,2.5,0.536480687,0.209424084,0.243781095,0.041420118,0.063492063,0.02617801
42549,,N/A,2.762434555,N/A,3.046505669,0.56632814,1.725321888,89.5,97,96.5,90.5,54,58,41.5,33.5,41.5,-4,4,-9,0.356223176,0.116928447,0.206467662,N/A,0.042328042,N/A
27263,,0.539678132,1.391086953,0.047616599,0.48838971,12.94946008,6.324383047,1222,5977,379,1988.5,1449.5,3261.5,1173,5906.5,320,1576.5,1400.5,3193,10.06866953,20.61605585,1.592039801,18.65680473,14.82010582,33.43455497
10990,,N/A,2.220096657,N/A,2.150067443,0.670900924,1.442482235,122.5,153.5,152,103,65.5,67,76.5,87.5,91.5,0,13,-8,0.656652361,0.305410122,0.455223881,N/A,0.137566138,N/A
17849,,N/A,1.57309706,N/A,4.164820712,0.453097731,1.887070815,102,101.5,110.5,110.5,58,60.5,52.5,31,48,-2,6.5,-13.5,0.450643777,0.108202443,0.23880597,N/A,0.068783069,N/A
11018,,4.824967345,1.055497382,4.108428446,3.35948038,0.534530042,1.79574319,128,128.5,134,114.5,72.5,95.5,76.5,56,73.5,11.5,17.5,8.5,0.656652361,0.195462478,0.365671642,0.136094675,0.185185185,0.089005236
46721,,N/A,0.949947644,N/A,4.440271817,0.431735803,1.91702432,121,113,122,81,69.5,70.5,65,36,58.5,-0.5,12.5,-7,0.557939914,0.12565445,0.291044776,N/A,0.132275132,N/A
42875,,4.041079093,0.812539906,N/A,4.748013428,0.42685927,2.026733544,147.5,125,152,97,76,72.5,97.5,50.5,83,17.5,20.5,-1,0.836909871,0.176265271,0.412935323,0.207100592,0.216931217,N/A
42811,,N/A,3.562303665,N/A,2.27706247,0.479554642,1.091975879,73.5,97,99,72,53.5,62,25,27,39.5,-35,2.5,-11.5,0.214592275,0.094240838,0.196517413,N/A,0.026455026,N/A
17927,,N/A,1.396981829,N/A,3.381437768,0.300673149,1.016707541,96.5,104,144.5,113,60.5,68.5,49.5,36,84,-25,8.5,-4.5,0.424892704,0.12565445,0.417910448,N/A,0.08994709,N/A
17593,,N/A,1.289386007,N/A,4.51811558,0.558658135,2.524082022,87,96,83,86.5,55.5,63.5,39.5,21.5,27,-33.5,5.5,-6,0.339055794,0.07504363,0.134328358,N/A,0.058201058,N/A
46259,,3.202575107,1.162015467,2.859883276,1.838016363,0.860712912,1.582004415,194,259,216,196,101,97.5,143.5,192,156.5,32.5,54.5,26,1.231759657,0.670157068,0.778606965,0.384615385,0.576719577,0.272251309
42744,,12.3304721,1.591007083,N/A,3.568878886,0.408005644,1.456122729,109,109.5,129,107.5,57,65,59.5,41,70.5,3.5,8.5,-3,0.510729614,0.143106457,0.350746269,0.041420118,0.08994709,N/A
42766,,N/A,2.308900524,N/A,3.056468424,0.476795608,1.457310721,97,99.5,105.5,102.5,52.5,56,43.5,35,51.5,-5,5,-14.5,0.373390558,0.122164049,0.256218905,N/A,0.052910053,N/A
42507,,N/A,2.418848168,N/A,3.688841202,0.374625121,1.381932581,133.5,126,163,81,60,62.5,82.5,55,103,-4.5,7.5,-12.5,0.708154506,0.191972077,0.512437811,N/A,0.079365079,N/A
11088,,5.698957695,1.436412768,15.83747927,3.005722461,0.473560209,1.423390558,130.5,137,158,98.5,64.5,74,82.5,67.5,100,10.5,15.5,3,0.708154506,0.235602094,0.497512438,0.124260355,0.164021164,0.031413613
50444,,4.74659177,1.431248278,0.331482124,2.949747232,3.4704363,10.23690987,490.5,435.5,139.5,209,137,176,445,371,75,68,85.5,107.5,3.819742489,1.294938918,0.373134328,0.804733728,0.904761905,1.12565445
50108,,N/A,6.267015707,N/A,3.149536932,0.6449924,2.031427385,81,100.5,88,78,53.5,62.5,36.5,28.5,31,-5.5,1.5,-22.5,0.313304721,0.09947644,0.154228856,N/A,0.015873016,N/A
47255,,14.77843348,3.518324607,N/A,1.565836239,1.425413446,2.23196403,129,193.5,123.5,87,62,74.5,81.5,128,63,4,12,-4,0.699570815,0.446771379,0.313432836,0.047337278,0.126984127,N/A
50356,,N/A,2.207410391,N/A,3.307236939,0.649326055,2.147475116,106.5,117,120.5,68,59,70,58.5,43.5,47,-3,6.5,-18,0.502145923,0.151832461,0.233830846,N/A,0.068783069,N/A
50148,,0.286504253,0.814134361,0.230320537,0.456596611,1.544265294,0.7051063,1748,9223.5,4225,4361.5,3764.5,8649.5,1699.5,9153.5,4158.5,4302.5,3708.5,8578.5,14.58798283,31.94938918,20.68905473,50.91715976,39.24338624,89.82722513
49204,,N/A,8.019306283,86.47263682,1.681631122,1.49951096,2.521624298,181.5,257.5,152.5,197,60.5,71,133,194.5,91,-4,8,0.5,1.141630901,0.678883072,0.452736318,N/A,0.084656085,0.005235602
49653,,N/A,2.052356021,N/A,2.063994482,0.390924956,0.806866953,97,130.5,160,98,63,65.5,47,56,100.5,-32,9,-10,0.403433476,0.195462478,0.5,N/A,0.095238095,N/A
50389,,N/A,14.34816754,N/A,3.052834098,0.61653181,1.882169333,96.5,114,105,72,52,61.5,54,43.5,49.5,-22.5,1,-12,0.463519313,0.151832461,0.246268657,N/A,0.010582011,N/A
49008,,N/A,1.499286054,N/A,2.410042918,0.254192276,0.612614294,78,92.5,123.5,87.5,57,59.5,24.5,25,69,-11,5.5,-11.5,0.210300429,0.087260035,0.343283582,N/A,0.058201058,N/A
